7,351,3.0
7,355,3.0
7,356,4.0
7,357,3.0
7,480,5.0
7,509,2.0
7,539,4.0
7,553,4.0
7,589,5.0
7,590,4.0
7,597,4.0
7,674,2.0
7,708,3.0
7,750,5.0
7,806,1.0
7,852,3.0
7,899,4.0
7,908,4.0
7,914,3.0
7,920,4.0
7,922,3.0
7,924,3.0
7,932,3.0
7,1020,3.0
7,1094,3.0
7,1095,1.0
7,1097,4.0
7,1183,3.0
7,1196,5.0
7,1206,2.0
7,1210,5.0
7,1230,3.0
7,1247,4.0
7,1265,4.0
7,1270,4.0
7,1271,4.0
7,1272,4.0
7,1301,3.0
7,1307,3.0
7,1391,2.0
7,1393,3.0
7,1441,3.0
7,1449,4.0
7,1466,3.0
7,1513,2.0
7,1517,3.0
7,1544,4.0
7,1573,3.0
7,1682,2.0
7,1777,4.0
7,1888,3.0
7,1894,3.0
7,1932,3.0
7,1964,3.0
7,2011,4.0
7,2012,4.0
7,2028,5.0
7,2054,3.0
7,2080,4.0
7,2108,3.0
7,2125,3.0
7,2146,3.0
7,2243,3.0
7,2266,2.0
7,2297,3.0
7,2316,3.0
7,2333,3.0
7,2384,3.0
7,2385,2.0
7,2390,4.0
7,2396,3.0
7,2403,4.0
7,2405,4.0
7,2424,3.0
7,2463,4.0
7,2468,2.0
7,2469,3.0
7,2478,2.0
7,2498,2.0
7,2546,3.0
7,2598,3.0
7,2628,4.0
7,2641,4.0
7,2642,3.0
7,2657,2.0
7,2671,4.0
7,2683,3.0
7,2701,3.0
7,2722,3.0
7,2734,2.0
7,2752,4.0
7,2762,5.0
7,2770,2.0
7,2861,3.0
7,2942,5.0
7,2959,4.0
7,2968,2.0
7,2993,4.0
7,3032,2.0
7,3033,2.0
7,3062,3.0
7,3074,3.0
7,3081,2.0
7,3103,2.0
7,3108,3.0
7,3156,3.0
7,3175,2.0
7,3176,2.0
7,3179,5.0
7,3185,3.0
7,3199,2.0
7,3219,2.0
7,3334,3.0
7,3354,3.0
7,3363,4.0
7,3408,4.0
7,3417,5.0
7,3448,4.0
7,3479,5.0
7,3501,3.0
7,3510,4.0
7,3512,4.0
7,3526,3.0
7,3527,3.0
7,3528,2.0
7,3593,2.0
7,3671,4.0
7,3684,3.0
7,3701,3.0
7,3754,2.0
7,3793,4.0
7,3824,2.0
7,3826,4.0
7,3827,3.0
7,3864,3.0
7,3911,4.0
7,3926,3.0
7,3978,3.0
7,4019,4.0
7,4041,4.0
7,4062,3.0
7,4186,4.0
7,4270,3.0
7,4306,5.0
7,4310,3.0
7,4339,4.0
7,4349,3.0
7,4361,3.0
7,4368,3.0
7,4370,2.0
7,4464,2.0
7,4503,3.0
7,4603,2.0
7,4626,4.0
7,4638,4.0
7,4639,2.0
7,4661,2.0
7,4700,3.0
7,4736,3.0
7,4799,5.0
7,4848,1.0
7,4867,4.0
7,4874,4.0
7,4896,3.0
7,4993,4.0
7,4994,4.0
7,4995,3.0
8,1,4.0
8,3,5.0
8,10,4.0
8,19,1.0
8,21,4.0
8,39,3.0
8,150,4.0
8,153,3.0
8,161,4.0
8,168,3.0
8,172,1.0
8,173,3.0
8,207,4.0
8,208,3.0
8,253,4.0
8,266,5.0
8,276,3.0
8,288,5.0
8,292,4.0
8,296,5.0
8,316,2.0
8,329,3.0
8,338,2.0
8,344,3.0
8,349,5.0
8,355,2.0
8,356,5.0
8,357,4.0
8,372,4.0
8,380,4.0
8,381,4.0
8,434,5.0
8,480,4.0
8,500,4.0
8,508,3.0
8,527,5.0
8,539,4.0
8,551,4.0
8,553,5.0
8,589,5.0
8,590,5.0
8,593,5.0
8,597,5.0
8,610,4.0
8,648,5.0
9,356,4.0
9,858,5.0
9,1923,4.0
9,1997,5.0
9,2279,3.0
9,2683,3.0
9,2710,3.0
9,2722,2.0
9,2840,3.0
9,2841,4.0
9,2959,5.0
9,3785,2.0
9,3908,2.0
9,3979,3.0
9,3999,2.0
9,4022,4.0
9,4030,2.0
9,4483,2.0
9,4502,1.0
9,4509,3.0
9,4519,2.0
9,4533,3.0
10,1,4.0
10,11,4.0
10,25,4.0
10,260,4.0
10,356,3.0
10,527,5.0
10,858,5.0
10,969,4.0
10,1094,3.0
10,1136,4.0
10,1196,4.0
10,1198,4.0
10,1204,3.0
10,1208,4.0
10,1210,4.0
10,1221,5.0
10,1222,3.0
10,1230,4.0
10,1240,4.0
10,1247,5.0
10,1250,4.0
10,1304,3.0
10,1387,5.0
10,1960,3.0
10,2028,4.0
10,2058,3.0
10,2194,4.0
10,2384,4.0
10,2657,4.0
10,2797,4.0
10,2944,4.0
10,2948,4.0
10,3062,4.0
10,3107,3.0
11,1,4.5
11,10,2.5
11,19,3.5
11,32,5.0
11,39,4.5
11,65,2.0
11,150,5.0
11,153,3.5
11,158,4.0
11,160,4.0
11,170,5.0
11,172,5.0
11,173,5.0
11,208,4.5
11,253,4.5
11,260,5.0
11,286,0.5
11,296,3.5
11,316,3.5
11,318,5.0
11,344,3.5
11,356,5.0
11,380,5.0
11,410,4.0
11,441,1.5
11,480,5.0
11,500,4.5
11,519,1.0
11,527,4.5
11,541,4.5
11,546,5.0
11,551,5.0
11,589,4.5
11,593,5.0
11,597,4.5
11,610,4.0
11,611,3.5
11,616,4.0
11,631,2.0
11,648,4.0
11,653,4.5
11,671,0.5
11,673,5.0
11,784,3.5
11,858,2.5
11,1028,4.0
11,1036,4.0
11,1046,4.5
11,1064,3.0
11,1073,5.0
11,1093,3.0
11,1097,4.5
11,1136,4.5
11,1168,4.5
11,1169,1.5
11,1196,5.0
11,1197,4.0
11,1198,4.0
11,1210,4.5
11,1213,1.5
11,1215,3.0
11,1240,5.0
11,1255,4.0
11,1270,5.0
11,1291,4.5
11,1321,4.0
11,1387,4.0
11,1391,4.0
11,1527,4.5
11,1544,5.0
11,1591,5.0
11,1653,5.0
11,1690,5.0
11,1862,1.0
11,1876,4.5
11,1961,3.5
11,2004,4.5
11,2011,5.0
11,2012,5.0
11,2023,2.0
11,2028,5.0
11,2042,4.0
11,2105,4.5
11,2107,0.5
11,2123,2.5
11,2124,3.5
11,2134,5.0
11,2140,5.0
11,2240,4.5
11,2291,5.0
11,2294,3.5
11,2355,4.0
11,2378,3.0
11,2396,4.5
11,2571,5.0
11,2572,5.0
11,2600,5.0
11,2628,4.5
11,2641,3.0
11,2642,4.0
11,2683,0.5
11,2717,4.5
11,2720,4.0
11,2722,4.5
11,2761,4.5
11,2762,5.0
11,2793,5.0
11,2810,3.5
11,2827,4.0
11,2840,4.0
11,2959,4.5
11,2990,0.5
11,3000,5.0
11,3033,4.0
11,3054,4.0
11,3083,3.5
11,3113,5.0
11,3114,5.0
11,3159,5.0
11,3213,3.0
11,3247,4.5
11,3300,4.0
11,3396,0.5
11,3527,4.5
11,3535,2.0
11,3697,4.5
11,3702,4.0
11,3704,3.5
11,3745,4.5
11,3752,3.5
11,3793,5.0
11,3826,3.5
11,3863,3.5
11,3864,4.0
11,3892,4.0
11,3897,4.0
11,3969,5.0
11,3980,4.0
11,3991,3.0
11,4015,2.0
11,4052,2.5
11,4105,2.0
11,4133,3.5
11,4226,5.0
11,4232,2.5
11,4235,5.0
11,4246,3.0
11,4299,5.0
11,4306,4.5
11,4366,4.5
11,4370,5.0
11,4388,5.0
11,4446,4.5
11,4492,4.0
11,4533,3.5
11,4571,5.0
11,4638,5.0
11,4718,3.0
11,4792,4.0
11,4850,3.0
11,4878,5.0
11,4896,5.0
11,4974,4.5
11,4993,5.0
11,4995,4.0
11,5046,4.5
11,5151,4.0
11,5152,4.5
11,5219,5.0
11,5283,4.0
11,5299,4.5
11,5323,3.0
11,5377,5.0
11,5378,4.5
11,5400,3.5
11,5444,4.5
11,5445,4.5
11,5459,5.0
11,5463,4.5
11,5618,4.5
11,5669,5.0
11,5816,5.0
11,5882,5.0
11,5903,5.0
11,5952,5.0
11,5971,5.0
11,6094,4.0
11,6264,2.5
11,6281,5.0
11,6283,2.5
11,6287,1.0
11,6291,5.0
11,6294,4.0
11,6365,5.0
11,6377,5.0
11,6383,3.0
11,6502,5.0
11,6503,3.5
11,6534,4.0
11,6537,3.5
11,6539,5.0
11,6541,4.0
11,6548,2.5
11,6586,3.0
11,6624,2.0
11,6659,4.5
11,6711,2.0
11,6795,2.5
11,6863,5.0
11,6874,4.0
11,6934,5.0
11,6953,4.5
11,6979,5.0
11,6996,4.0
11,7022,4.5
11,7099,4.5
11,7153,5.0
11,7163,4.5
11,7173,4.5
11,7293,4.5
11,7345,2.0
11,7361,5.0
11,7444,5.0
11,7458,4.5
11,7481,5.0
11,7541,4.5
11,7846,3.5
11,8169,5.0
11,8361,4.5
11,8368,4.0
11,8371,4.5
11,8578,2.0
11,8622,3.5
11,8636,4.5
11,8640,4.0
11,8641,3.0
11,8644,5.0
11,8800,2.0
11,8810,5.0
11,8861,2.5
11,8865,4.0
11,8907,4.0
11,8965,5.0
11,8972,4.5
11,8973,5.0
11,26509,5.0
11,26913,4.5
11,27311,3.0
11,27368,4.0
11,27660,5.0
11,27728,4.5
11,27793,0.5
11,27865,1.0
11,27904,5.0
11,30793,5.0
11,31429,5.0
11,31553,4.0
11,31555,5.0
11,31658,5.0
11,31660,4.5
11,31878,5.0
11,32213,4.5
11,33493,5.0
11,33585,5.0
11,33660,4.0
11,33794,4.0
11,34338,4.0
11,34542,5.0
11,35836,5.0
11,36401,4.0
11,36931,4.5
11,37380,2.0
11,37386,1.5
11,37830,5.0
11,39446,1.5
11,41571,5.0
11,42718,3.5
11,43419,2.0
11,43936,2.5
11,44189,1.5
11,44191,4.0
11,44225,0.5
11,44731,5.0
11,45361,5.0
11,45499,5.0
11,45722,4.5
11,46530,3.0
11,46578,5.0
11,47124,3.5
11,48304,5.0
11,48394,4.5
11,48516,4.5
11,48738,4.0
11,48774,4.0
11,48943,1.0
11,50162,3.5
11,50442,3.0
11,50872,4.5
11,51662,5.0
11,51698,3.5
11,52281,4.0
11,52287,3.5
11,52722,4.5
11,53000,5.0
11,53125,4.0
11,53464,4.5
11,53953,4.5
11,54001,5.0
11,54771,4.5
11,54995,4.0
11,55190,4.0
11,55232,3.0
11,55282,2.0
11,55603,3.0
11,55999,4.5
11,56003,1.0
11,56145,5.0
11,56251,3.0
11,56949,4.0
11,57223,1.5
11,57368,3.5
11,57509,3.5
11,57640,4.5
11,57949,5.0
11,58293,4.5
11,58652,5.0
11,59014,2.0
11,59376,0.5
11,59418,5.0
11,59615,2.5
11,60040,4.0
11,60161,2.0
11,60516,3.0
11,60684,5.0
11,60760,4.5
11,60832,4.5
11,62265,4.0
11,62956,2.0
11,64034,4.5
11,64508,0.5
11,64614,4.0
11,64999,0.5
11,65037,3.0
11,65514,4.0
11,66297,3.0
11,67295,4.0
11,67799,0.5
11,67867,2.5
11,68319,5.0
11,69526,5.0
11,70227,2.5
11,70305,0.5
11,71282,5.0
12,1,4.0
12,3,3.0
12,5,2.0
12,17,3.0
12,32,3.0
12,104,4.0
12,208,3.0
12,260,4.0
12,344,4.0
12,356,4.0
12,376,3.0
12,380,4.0
12,480,3.0
12,494,3.0
12,527,4.0
12,585,3.0
12,589,4.0
12,590,3.0
12,648,3.0
12,653,4.0
12,784,4.0
12,786,4.0
13,1,4.0
13,2,3.0
13,10,3.0
13,11,4.0
13,19,3.0
13,32,5.0
13,39,3.0
13,150,5.0
13,153,3.0
13,160,4.0
13,161,5.0
13,173,3.0
13,253,5.0
13,266,5.0
13,282,3.0
13,292,5.0
13,296,5.0
13,300,2.0
13,316,3.0
13,317,3.0
13,318,5.0
13,344,3.0
13,349,3.0
13,356,5.0
13,357,3.0
13,380,2.0
13,410,3.0
13,420,4.0
13,432,3.0
13,434,4.0
13,435,4.0
13,480,3.0
13,500,5.0
13,508,5.0
13,509,4.0
13,527,5.0
13,539,3.0
13,553,5.0
13,589,4.0
13,590,4.0
13,597,5.0
14,1,4.5
14,17,5.0
14,62,4.0
14,150,5.0
14,252,4.0
14,260,4.0
14,314,4.0
14,316,3.0
14,344,2.0
14,356,4.0
14,368,4.5
14,452,4.5
14,468,3.5
14,471,5.0
14,480,4.0
14,500,2.0
14,520,2.0
14,529,5.0
14,539,1.5
14,551,2.0
14,728,4.5
14,802,3.0
14,898,4.5
14,899,3.5
14,902,3.0
14,924,3.5
14,951,3.5
14,954,4.5
14,955,4.5
14,1020,3.0
14,1023,4.5
14,1028,3.0
14,1042,3.5
14,1073,3.0
14,1097,3.5
14,1136,4.0
14,1196,4.0
14,1197,4.5
14,1198,3.0
14,1204,4.5
14,1207,5.0
14,1210,4.0
14,1228,1.0
14,1246,4.5
14,1262,4.5
14,1265,4.5
14,1270,4.0
14,1271,4.0
14,1291,4.0
14,1302,3.0
14,1441,2.5
14,1610,4.5
14,1682,4.5
14,1689,5.0
14,1947,4.0
14,1957,4.5
14,2009,1.0
14,2012,4.0
14,2046,3.0
14,2049,3.0
14,2054,2.5
14,2083,4.0
14,2105,3.5
14,2115,3.5
14,2125,4.5
14,2150,4.5
14,2161,3.5
14,2174,3.0
14,2193,3.5
14,2294,3.5
14,2355,3.5
14,2394,5.0
14,2405,3.0
14,2406,3.0
14,2414,4.0
14,2424,3.0
14,2470,3.0
14,2501,4.5
14,2571,3.0
14,2628,2.5
14,2724,4.5
14,2761,4.0
14,2791,2.5
14,2797,3.5
14,2804,3.5
14,2918,3.0
14,2966,3.5
14,3033,3.0
14,3097,4.0
14,3114,4.5
14,3156,3.0
14,3175,4.5
14,3347,3.0
14,3360,4.0
14,3396,4.0
14,3397,4.0
14,3471,4.0
14,3512,4.5
14,3548,3.5
14,3675,4.0
14,3751,4.5
14,3809,4.0
14,3916,4.0
14,4022,4.5
14,4027,3.5
14,4306,3.5
14,4366,3.5
14,4499,3.5
14,4886,4.5
14,4896,4.0
14,4995,5.0
14,5066,4.0
14,5299,4.5
14,5303,4.0
14,5309,2.5
14,5620,4.0
14,5629,4.5
14,5957,4.5
14,6297,5.0
14,6377,4.5
14,6550,4.0
14,6639,3.0
14,6753,5.0
14,6776,4.5
14,6863,1.0
14,6936,3.5
14,6979,3.5
14,7075,4.0
14,8039,4.0
14,8360,4.5
14,8376,3.5
14,8529,3.5
14,8633,3.5
14,8695,4.0
14,8884,3.0
14,8961,4.0
14,8965,4.5
14,8970,4.0
14,8984,3.5
14,27706,4.5
14,31658,4.0
14,36401,1.5
14,40629,4.5
14,44709,5.0
14,45431,5.0
14,45517,4.5
14,45668,3.5
14,48982,4.0
14,50160,4.5
14,50872,4.5
14,52287,5.0
14,53464,2.5
14,54004,1.0
14,55267,3.0
14,56915,3.5
15,10,2.0
15,11,3.0
15,14,2.0
15,17,3.0
15,21,3.0
15,39,3.0
15,50,3.0
15,141,3.0
15,150,4.0
15,153,2.0
15,161,3.0
15,246,4.0
15,296,3.0
15,300,3.0
15,318,3.0
15,329,3.0
15,344,3.0
15,349,3.0
15,356,5.0
15,380,3.0
15,434,2.0
15,480,3.0
15,500,3.0
15,508,3.0
15,515,4.0
15,527,5.0
15,539,4.0
15,590,3.0
15,593,3.0
16,1,3.0
16,39,4.0
16,223,3.0
16,356,4.0
16,539,3.0
16,1126,3.0
16,1136,3.0
16,1197,5.0
16,1257,2.0
16,1265,5.0
16,1285,2.0
16,1307,3.0
16,1380,5.0
16,1394,2.0
16,1500,5.0
16,1923,4.0
16,2144,4.0
16,2248,4.0
16,2372,3.0
16,2396,3.0
16,2406,4.0
16,2470,4.0
16,2747,1.0
16,2759,2.0
16,2791,4.0
16,2889,3.0
16,2918,3.0
16,2924,5.0
16,2997,2.0
16,3101,3.0
16,3210,4.0
16,3477,3.0
16,3536,1.0
16,3548,5.0
16,3608,3.0
16,3760,5.0
16,3868,5.0
16,4066,4.0
16,4089,4.0
16,4321,3.0
17,480,3.0
17,648,3.0
17,1233,4.0
17,1270,4.0
17,1610,4.0
17,1876,3.0
17,2002,3.0
17,2028,5.0
17,2353,4.0
17,2683,5.0
17,3082,4.0
17,3101,5.0
17,3256,5.0
17,3755,4.0
17,3996,4.0
17,4019,4.0
17,4639,4.0
17,4700,3.0
18,186,4.0
18,260,1.0
18,296,4.0
18,318,4.5
18,356,4.0
18,383,3.0
18,426,1.0
18,480,1.5
18,527,4.0
18,593,3.5
18,830,2.0
18,858,4.0
18,1206,4.0
18,1209,4.0
18,1211,4.5
18,1221,3.5
18,1230,4.5
18,1247,4.0
18,1270,2.0
18,1305,4.5
18,1371,2.0
18,1417,3.0
18,1641,4.0
18,1784,4.0
18,1952,4.0
18,1955,2.5
18,1958,2.0
18,2023,2.5
18,2375,2.0
18,2402,1.0
18,2403,1.0
18,2404,1.0
18,2571,3.0
18,2641,2.5
18,2739,3.0
18,2762,3.5
18,2997,4.0
18,3083,5.0
18,3426,4.0
18,3507,4.0
18,3812,3.5
18,3967,3.5
18,4041,3.0
18,4280,4.0
18,4306,3.0
18,4428,3.5
18,4993,3.0
18,5299,3.0
18,5477,4.5
18,5613,3.5
18,5878,5.0
18,6291,5.0
18,6711,3.5
18,6772,1.0
18,6942,3.5
18,7034,4.0
18,7234,5.0
18,7361,5.0
18,7456,4.0
18,7767,5.0
18,8254,4.5
18,8360,2.5
18,8645,4.0
18,27803,5.0
18,30749,4.0
18,39183,4.5
18,40815,3.0
18,42197,4.5
18,43376,4.0
18,44204,4.0
18,44555,5.0
18,45726,2.5
18,45950,3.5
18,51084,4.0
18,55100,2.5
18,55820,4.0
18,56788,3.5
18,57792,4.0
18,58315,2.0
18,59118,4.0
18,59382,1.0
18,60482,5.0
18,60950,3.0
18,63062,4.5
18,64701,4.5
18,65465,2.5
18,69122,4.5
18,70293,3.0
18,71033,4.5
18,78637,3.0
19,1,5.0
19,3,4.0
19,14,4.0
19,17,4.0
19,25,3.0
19,32,2.0
19,62,5.0
19,67,3.0
19,79,3.0
19,86,5.0
19,92,3.0
19,100,4.0
19,112,5.0
19,135,4.0
19,141,5.0
19,376,4.0
19,494,4.0
19,609,4.0
19,628,4.0
19,637,3.0
19,648,3.0
19,661,3.0
19,707,3.0
19,710,5.0
19,719,3.0
19,724,4.0
19,725,4.0
19,786,4.0
19,802,4.0
19,1073,5.0
20,19,2.5
20,235,3.5
20,370,2.0
20,1080,4.0
20,1208,4.5
20,1221,4.0
20,1291,4.0
20,1884,5.0
20,1923,2.5
20,1961,3.0
20,2012,3.5
20,2023,4.0
20,2054,2.5
20,2115,3.5
20,2571,4.0
20,2710,4.0
20,3176,3.0
20,3785,3.0
20,4306,3.5
20,5952,3.5
20,6807,3.5
21,32,4.0
21,50,5.0
21,223,3.0
21,235,3.0
21,260,5.0
21,293,2.0
21,296,5.0
21,318,5.0
21,322,3.0
21,337,3.0
21,527,5.0
21,541,5.0
21,562,4.0
21,589,4.0
21,593,5.0
21,778,4.0
21,858,5.0
21,920,3.0
21,923,4.0
21,924,5.0
21,954,3.0
21,1036,4.0
21,1054,1.0
21,1079,4.0
21,1080,2.0
21,1089,5.0
21,1097,4.0
21,1179,3.0
21,1193,5.0
21,1196,5.0
21,1197,4.0
21,1206,4.0
21,1207,5.0
21,1210,5.0
21,1213,5.0
21,1215,3.0
21,1222,4.0
21,1228,5.0
21,1245,4.0
21,1250,4.0
21,1262,4.0
21,1263,4.0
21,1270,4.0
21,1276,4.0
21,1278,2.0
21,1285,4.0
21,1288,4.0
21,1291,4.0
21,1297,3.0
21,1387,4.0
21,1393,4.0
21,1394,3.0
21,1449,4.0
21,1500,3.0
21,1639,3.0
21,1641,3.0
21,1673,5.0
21,1704,4.0
21,1732,2.0
21,1921,4.0
21,1945,4.0
21,1952,4.0
21,1960,3.0
21,1961,4.0
21,1997,5.0
21,2005,4.0
21,2159,3.0
21,2329,4.0
21,2395,4.0
21,2761,4.0
21,2762,4.0
21,2795,3.0
21,2797,4.0
21,2819,4.0
21,2866,3.0
21,2912,3.0
21,2918,4.0
21,2948,4.0
21,3019,3.0
21,3098,4.0
21,3114,5.0
21,3147,4.0
21,3159,3.0
21,3169,3.0
21,3267,3.0
21,3328,1.0
21,3347,4.0
21,3361,3.0
21,3363,4.0
21,3424,3.0
21,3508,4.0
21,3679,5.0
21,3681,4.0
21,3706,3.0
21,3718,4.0
21,3760,3.0
21,3771,2.0
21,3897,4.0
21,3972,3.0
21,3996,4.0
21,4002,4.0
21,4016,3.0
21,4092,3.0
21,4105,5.0
21,4224,3.0
22,1,3.0
22,50,4.0
22,288,1.0
22,292,3.0
22,296,5.0
22,318,5.0
22,358,3.0
22,434,4.0
22,479,3.0
22,494,4.0
22,544,3.0
22,555,4.0
22,589,5.0
22,593,5.0
22,648,5.0
22,1036,5.0
22,1037,3.0
22,1047,5.0
22,1089,4.0
22,1090,3.0
22,1129,3.0
22,1196,4.0
22,1198,3.0
22,1210,4.0
22,1222,4.0
22,1240,5.0
22,1291,3.0
22,1370,3.0
22,1552,4.0
22,1573,3.0
22,1673,3.0
22,1777,4.0
22,1918,4.0
22,2000,4.0
22,2001,5.0
22,2002,3.0
22,2028,3.0
22,2058,3.0
22,2115,4.0
22,2119,3.0
22,2193,4.0
22,2268,5.0
22,2278,3.0
22,2329,4.0
22,2353,5.0
22,2402,5.0
22,2403,4.0
22,2409,4.0
22,2410,4.0
22,2411,4.0
22,2412,2.0
22,2571,3.0
22,2641,3.0
22,2642,3.0
22,2643,2.0
22,2959,4.0
22,3006,4.0
22,3020,4.0
22,3052,2.0
22,3100,2.0
